id,desc
2845,reliance-jio-infocomm-reliance-jio-ki-taraf-se-ek-call-aaya-tha-c2036682
2846,reliance-jio-infocomm-b115543
2847,reliance-jio-infocomm-jio-phone-and-sim-c2036323
2848,reliance-jio-infocomm-b115543
2849,reliance-jio-infocomm-reliance-jio-calls-suspended-without-notice-c2036165
2850,reliance-jio-infocomm-b115543
2851,reliance-jio-infocomm-i-complaining-about-a-fraud-jobs-in-reliance-industries-ltd-jio-c2035895
2852,reliance-jio-infocomm-b115543
2853,reliance-jio-infocomm-complain-against-bp-jiotwr-on-dated-18072018-on-my-application-no-56897245-of-reliance-jio-infocomm-limited-c2035179
2854,reliance-jio-infocomm-b115543
2855,reliance-jio-infocomm-second-time-my-voice-outgoing-calls-discount-c2035071
2856,reliance-jio-infocomm-b115543
2857,reliance-jio-infocomm-jio-phone-booked-not-delivered-rs-500-hundred-booking-amount-not-refunded-c2035039
2858,reliance-jio-infocomm-b115543
2859,reliance-jio-infocomm-refund-of-my-wrongly-deducted-amount-c2034869
2860,reliance-jio-infocomm-b115543
2861,reliance-jio-infocomm-4g-services-c2034005
2862,reliance-jio-infocomm-b115543
2863,reliance-jio-infocomm-network-problem-and-slow-internet-speed-c2033827
2864,reliance-jio-infocomm-b115543
2865,reliance-jio-infocomm-hungama-offer-of-mobile-phone-c2033657
2866,reliance-jio-infocomm-b115543
2867,reliance-jio-infocomm-receiving-speed-below-my-plans-c2033560
2868,reliance-jio-infocomm-b115543
2869,reliance-jio-infocomm-poor-signal-strength-in-my-area-c2033411
2870,reliance-jio-infocomm-b115543
2871,reliance-jio-infocomm-doing-a-wrong-recharge-c2033396
2872,reliance-jio-infocomm-b115543
2873,reliance-jio-infocomm-slow-data-speed-jio-fi-c2033248
2874,reliance-jio-infocomm-b115543
2875,reliance-jio-infocomm-jio-sim-activation-and-aadhar-number-exchanged-without-my-knowledge-c2033221
2876,reliance-jio-infocomm-b115543
2877,reliance-jio-infocomm-no-network-coverage-at-my-house-c2033036
2878,reliance-jio-infocomm-b115543
2879,reliance-jio-infocomm-recharge-done-on-my-number-instead-of-other-number-c2032548
2880,reliance-jio-infocomm-b115543
2881,reliance-jio-infocomm-extremely-slow-internet-speed-from-jio-c2032005
2882,reliance-jio-infocomm-b115543
2883,reliance-jio-infocomm-recharge-for-rs-150-erroneously-c2031886
2884,reliance-jio-infocomm-b115543
2885,reliance-jio-infocomm-their-service-is-very-poor-and-unprofessional-c2030565
2886,reliance-jio-infocomm-b115543
2887,reliance-jio-infocomm-no-network-in-my-area-cant-make-calls-c2030540
2888,reliance-jio-infocomm-b115543
2889,reliance-jio-infocomm-payment-deducted-but-recharge-not-done-to-my-mobile-phone-c2029886
2890,reliance-jio-infocomm-b115543
2891,reliance-jio-infocomm-not-received-sangeetha-store-cash-back-c2029762
2892,reliance-jio-infocomm-b115543
2893,reliance-jio-not-providing-service-worth-money-paid-c2029659
2894,reliance-jio-infocomm-b115543
2895,reliance-jio-infocomm-call-drop-9989499301-c2029127
2896,reliance-jio-infocomm-b115543
2897,reliance-jio-infocomm-jio-network-has-been-down-for-48-hours-c2028973
2898,reliance-jio-infocomm-b115543
2899,jio-porting-simcard-c2028021
2900,reliance-jio-infocomm-b115543
2901,reliance-jio-infocomm-data-offer-recharged-but-not-getting-benefit-c2027904
2902,reliance-jio-infocomm-b115543
2903,reliance-jio-infocomm-no-top-up-plans-for-voice-calls-only-c2027646
2904,reliance-jio-infocomm-b115543
2905,reliance-jio-infocomm-sim-card-not-started-no-network-c2026583
2906,reliance-jio-infocomm-b115543
2907,reliance-jio-infocomm-wrong-pack-recharge-i-want-to-cancel-c2026494
2908,reliance-jio-infocomm-b115543
2909,reliance-jio-infocomm-mobile-internet-is-very-bad-compared-to-other-networks-c2026120
2910,reliance-jio-infocomm-b115543
2911,jio-unethical-behavior-and-round-info-c2025962
2912,reliance-jio-infocomm-b115543
2913,reliance-jio-infocomm-network-problem-and-data-speed-issues-c2025720
2914,reliance-jio-infocomm-b115543
2915,reliance-jio-infocomm-amount-debited-but-has-not-get-recharge-reg-c2025657
2916,reliance-jio-infocomm-b115543
2917,reliance-jio-infocomm-sim-card-yet-to-activated-even-after-2-days-c2025608
2918,reliance-jio-infocomm-b115543
2919,reliance-jio-infocomm-amount-deducted-from-sbi-ac-but-i-didnt-get-recharge-c2025374
2920,reliance-jio-infocomm-b115543
2921,reliance-jio-infocomm-recharge-unsuccessful-c2025209
2922,reliance-jio-infocomm-b115543
2923,reliance-jio-infocomm-call-are-frustrating-c2024647
2924,reliance-jio-infocomm-b115543
2925,reliance-jio-infocomm-jio-fraud-call-center-job-c2024633
2926,reliance-jio-infocomm-b115543
2927,reliance-jio-infocomm-no-network-from-last-3-days-c2024565
2928,reliance-jio-infocomm-b115543
2929,reliance-jio-infocomm-slow-internet-connection-c2024533
2930,reliance-jio-infocomm-b115543
2931,reliance-jio-infocomm-complaining-about-jio-voucher-redeem-but-not-working-yet-and-showing-its-used-c2024452
2932,reliance-jio-infocomm-b115543
2933,reliance-jio-infocomm-complaining-about-customer-service-center-in-nagrota-jammu-c2024071
2934,reliance-jio-infocomm-b115543
2935,reliance-jio-infocomm-frequent-call-drop-c2024035
2936,reliance-jio-infocomm-b115543
2937,reliance-jio-infocomm-for-jio-tower-network-coverage-c2023657
2938,reliance-jio-infocomm-b115543
2939,jio-my-jio-app-through-upi-c2023566
2940,reliance-jio-infocomm-b115543
2941,reliance-jio-infocomm-recharge-twice-on-same-no-c2023423
2942,reliance-jio-infocomm-b115543
2943,jio-network-and-towers-c2022334
2944,reliance-jio-infocomm-b115543
2945,reliance-jio-infocomm-for-call-center-job-c2022260
2946,reliance-jio-infocomm-b115543
2947,reliance-jio-infocomm-net-connectivity-c2022177
2948,reliance-jio-infocomm-b115543
2949,reliance-jio-infocomm-sudden-decrease-in-speed-c2022138
2950,reliance-jio-infocomm-b115543
2951,reliance-jio-infocomm-subject-on-how-did-hrreliancejiogmailcom-get-to-post-in-shinecom-c2022124
2952,reliance-jio-infocomm-b115543
2953,reliance-jio-infocomm-jio-phone-switch-onoff-related-c2021924
2954,reliance-retail-industries-refund-of-deposit-given-as-advance-for-jio-phones-c2021680
2955,reliance-jio-infocomm-b115543
2956,reliance-jio-infocomm-4g-network-speed-is-intolerable-c2021653
2957,reliance-jio-infocomm-b115543
2958,reliance-jio-infocomm-internet-speed-is-worst-not-able-to-open-web-pages--c2020377
2959,reliance-jio-infocomm-b115543
2960,reliance-jio-infocomm-very-very-slow-internet-connection-issue-c2020231
2961,reliance-jio-infocomm-b115543
2962,reliance-jio-infocomm-disconnect-number-c2019921
2963,reliance-jio-infocomm-b115543
2964,reliance-jio-infocomm-poor-jio-signal-strength-c2019896
2965,reliance-jio-infocomm-b115543
2966,reliance-jio-infocomm-unable-to-use-internet-and-making-calls-c2019869
2967,reliance-jio-infocomm-b115543
2968,reliance-jio-infocomm-jio-customer-support-c2019120
2969,reliance-jio-infocomm-b115543
2970,reliance-jio-jio-recharge-issue-c2019063
2971,dishtv-b100188
2972,dishtv-dish-tv-unclear-package-name-manipulates-customer-mind-c2018477
2973,reliance-jio-infocomm-b115543
2974,reliance-jio-infocomm-not-receiving-calls-c2018389
2975,reliance-jio-infocomm-b115543
2976,jio-fraud-offer-on-jio-app-c2018196
2977,ikya-human-capital-solutions-b102801
2978,ikya-human-capital-solutions-unable-to-transfer-pf-amount-to-existing-account-as-employer-has-not-made-payment-to-my-ikya-pf-account-c2017874
2979,reliance-jio-infocomm-b115543
2980,jio-charging-money-for-mnp-and-other-hidden-charge-by-the-retailer-c2017294
2981,reliance-jio-infocomm-b115543
2982,reliance-jio-infocomm-refund-of-e-voucher-worth-rs-399-transferred-to-a-wrong-number-c2017048
2983,reliance-jio-infocomm-b115543
2984,reliance-jio-infocomm-recharge-of-my-jio-no-7977239344-dated-06072018-was-debited-rs2384--c2016277
2985,reliance-jio-infocomm-b115543
2986,reliance-jio-infocomm-unusual-balance-deduction-and-make-outgoing-call-barred-c2016108
2987,airtel-b100013
2988,airtel-signal-problem-of-network-c2016105
2989,bharat-sanchar-nigam-bsnl-b100090
2990,bharat-sanchar-nigam-bsnl-refund-of-security-deposit-against-my-mobile-no-9438645754-c2015787
2991,reliance-jio-infocomm-b115543
2992,jio-readsignal-c2015368
2993,reliance-jio-infocomm-b115543
2994,reliance-jio-infocomm-earlier-complaint-dated-24062018-c2013136
2995,reliance-jio-infocomm-b115543
2996,jio-did-not-resolve-my-big-problem-c2015302
2997,reliance-industries-b113461
2998,reliance-industries-refund-of-deposit-given-as-advance-for-jio-phones-c2015113
2999,reliance-jio-infocomm-b115543
3000,reliance-jio-infocomm-constant-calls-for-harassment-c2014926
3001,reliance-jio-infocomm-b115543
3002,jio-no-network-c2014881
3003,reliance-jio-infocomm-b115543
3004,reliance-jio-infocomm-jio-digital-store-in-bellary-c2014132
3005,reliance-jio-infocomm-b115543
3006,reliance-jio-infocomm-47-hours-pc-off-jio-waned-100-data-used-how-absurd-c2013206
3007,reliance-jio-infocomm-b115543
3008,reliance-jio-sim-call-data-service-stopped-c2013159
3009,airtel-b100013
3010,airtel-service-problem-with-corporate-customer-c2012794
3011,reliance-jio-infocomm-b115543
3012,reliance-jio-infocomm-double-dhamaka-voucher-expired-the-day-itself-c2012556
3013,reliance-jio-infocomm-b115543
3014,reliance-jio-infocomm-fraud-to-me-in-the-name-of-reliance-jio-tower-installation-by-mr-abhisek-majumder-and-riya-sharma-c2011902
3015,reliance-jio-infocomm-b115543
3016,reliance-jio-infocomm-jio-sim-problem-for-not-incoming-and-outgoing-calls-c2011780
3017,reliance-jio-infocomm-b115543
3018,reliance-jio-infocomm-recharge-benefits-not-received-cash-too-c2011696
3019,reliance-jio-infocomm-b115543
3020,reliance-jio-infocomm-regarding-converting-my-jio-sim-connection-from-postpaid-to-prepaid-c2011239
3021,reliance-jio-infocomm-b115543
3022,reliance-jio-infocomm-remove-mobile-tower-in-residential-area-c2010993
3023,reliance-jio-infocomm-b115543
3024,jio-reliance-wrong-transaction-c2010497
3025,reliance-jio-infocomm-b115543
3026,reliance-jio-infocomm-on-jio-phone-c2010303
3027,reliance-jio-infocomm-b115543
3028,reliance-jio-infocomm-network-with-data-speed-of-jio-no-7802802796-c2010071
3029,reliance-jio-infocomm-b115543
3030,reliance-jio-infocomm-network-and-internet-speed-issue-in-my-area-c2009912
3031,reliance-jio-infocomm-b115543
3032,reliance-jio-infocomm-no-network-coverage-in-my-locality-c2009570
3033,reliance-jio-infocomm-b115543
3034,reliance-jio-money-deducted-my-account-but-recharge-not-success-c2009555
3035,reliance-jio-infocomm-b115543
3036,reliance-jio-infocomm-misused-my-mobile-number-for-jio-activation-c2009397
3037,reliance-jio-infocomm-b115543
3038,reliance-jio-infocomm-internet-speed-low-c2009146
3039,reliance-jio-infocomm-b115543
3040,reliance-jio-infocomm-twice-recharge-done-but-period-not-extended-c2008966
3041,sgn-infotech-harassing-the-candidates-c2008953
3042,reliance-jio-infocomm-b115543
3043,reliance-jio-infocomm-international-roaming-stopped-working-c2008874
3044,reliance-jio-infocomm-b115543
3045,reliance-jio-infocomm-fraud-in-the-name-of-reliance-jio-4g-tower-installation-c2008719
3046,reliance-jio-infocomm-b115543
3047,reliance-jio-infocomm-cancel-recharge-c2008360
3048,reliance-jio-infocomm-b115543
3049,reliance-jio-infocomm-whats-the-hell-are-you-doing-reliance-c2008113
3050,reliance-jio-infocomm-b115543
3051,reliance-jio-infocomm-i-am-complaint-against-no-installing-tower-at-yet-c2007708
3052,icici-bank-b100197
3053,icici-bank-jio-recharge-deduction-but-not-successful-c2007178
3054,reliance-jio-infocomm-b115543
3055,reliance-jio-infocomm-i-dont-like-a-fraud-c2007101
3056,reliance-jio-infocomm-b115543
3057,reliance-jio-infocomm-extremely-poor-network-c2007058
3058,reliance-jio-infocomm-b115543
3059,jio-in-our-permanent-address-there-is-no-jio-coverage-c2006837
3060,reliance-jio-infocomm-b115543
3061,reliance-jio-infocomm-mobile-tower-complaint-c2006607
3062,reliance-jio-infocomm-b115543
3063,reliance-jio-infocomm-asking-for-money-c2006578
3064,reliance-jio-infocomm-b115543
3065,jio-no-network-coverage-c2006567
3066,reliance-jio-infocomm-b115543
3067,reliance-jio-infocomm-add-on-package-double-dhamaka-offer-c2006289
3068,reliance-jio-infocomm-b115543
3069,reliance-jio-infocomm-unable-to-use-3g-in-under-coverage-areas-c2006251
3070,reliance-jio-infocomm-b115543
3071,jio-poor-customer-support-c2006208
3072,reliance-jio-infocomm-b115543
3073,jio-any-area-in-hyderabad-network-issue-with-jio-c2006204
3074,reliance-jio-infocomm-b115543
3075,jio-internet-speed-problem-c2006197
3076,reliance-jio-infocomm-b115543
3077,jio-coverage-problem-c2006194
3078,reliance-jio-infocomm-b115543
3079,reliance-jio-infocomm-jio-is-cheating-its-customer-c2006124
3080,reliance-jio-infocomm-b115543
3081,reliance-jio-infocomm-recharge-of-jio-phone-c2006058
3082,airtel-b100013
3083,airtel-i-am-complaint-about-port-my-airtel-number-7807284322-c2005591
3084,reliance-jio-infocomm-b115543
3085,reliance-jio-infocomm-fraud-scheme-of-double-data-399-c2005031
3086,reliance-jio-infocomm-b115543
3087,jio-not-providing-good-internet-connection-c2004685
3088,reliance-jio-infocomm-b115543
3089,reliance-jio-infocomm-regarding-jio-double-dhamaka-plan-299-c2004677
3090,reliance-jio-infocomm-b115543
3091,reliance-jio-infocomm-about-mobile-number-series-6-not-receiving-otp-c2004432
3092,reliance-jio-infocomm-b115543
3093,reliance-jio-infocomm-i-am-complaining-about-recharge-not-done-c2004190
3094,reliance-jio-infocomm-b115543
3095,reliance-jio-infocomm-not-received-additional-data-recharge-voucher-c2004022
3096,reliance-jio-infocomm-b115543
3097,jio-jiofi-4g-extremely-slow-internet-c2003863
3098,reliance-jio-infocomm-b115543
3099,reliance-jio-infocomm-mobile-recharge-double-dhamaka-offer-validity-c2003608
3100,reliance-jio-infocomm-b115543
3101,reliance-jio-infocomm-reliance-jio-bad-network-speed-c2003410
3102,reliance-jio-infocomm-b115543
3103,reliance-jio-infocomm-double-data-dhamaka-offer-c2003222
3104,reliance-jio-infocomm-b115543
3105,reliance-jio-jio-phone-charger-replacement-c2003121
3106,reliance-jio-infocomm-b115543
3107,jio-rs-399-recharge-cashback-not-received-c2003024
3108,reliance-jio-infocomm-b115543
3109,reliance-jio-infocomm-rewards-of-jio-play-along-contest-not-declared-vouchers-distributed-are-also-invalid-c2002887
3110,nayana-t-kotian-refund-for-transaction-dt240618-rs399-and-dt270618-rs399-c2001703
3111,reliance-jio-infocomm-b115543
3112,reliance-jio-infocomm-bad-net-speed-in-my-area-c2001403
3113,reliance-jio-infocomm-b115543
3114,reliance-jio-infocomm-unauthorised-transfer-of-my-number-from-bsnl-to-jio-c2001243
3115,reliance-jio-infocomm-b115543
3116,reliance-jio-infocomm-poor-internet-speed-in-my-area-due-to-excessive-jio-users-in-my-neighborhood-c2000395
3117,reliance-digital-b104202
3118,reliance-digital-aadhar-card-c2000142
3119,reliance-jio-infocomm-b115543
3120,reliance-jio-infocomm-people-getting-calls-from-my-jio-no-6263732715-without-my-knowledge-c1999939
3121,reliance-jio-infocomm-b115543
3122,reliance-jio-infocomm-data-balance-c1999751
3123,reliance-jio-infocomm-b115543
3124,reliance-jio-infocomm-refusal-of-duplicate-sim-c1999501
3125,reliance-jio-infocomm-b115543
3126,reliance-jio-infocomm-kindly-transfer-my-correct-phone-no6303209448-c1999313
3127,reliance-jio-infocomm-b115543
3128,reliance-jio-infocomm-cell-phone-tower-emitting-lot-of-noise-c1998601
3129,reliance-jio-infocomm-b115543
3130,reliance-jio-infocomm-functionality-bug-in-jio-4g-voice-app-c1998299
3131,reliance-jio-infocomm-b115543
3132,jio-not-receiving-sim-c1998229
3133,reliance-jio-infocomm-b115543
3134,reliance-jio-infocomm-speed-issue-after-complaint-c1998195
3135,reliance-jio-infocomm-b115543
3136,reliance-jio-infocomm-poor-network-connectivity-at-bidyanagar-a-c1997715
3137,reliance-jio-infocomm-b115543
3138,jio-hotspot-coupons-unusable-c1997439
3139,reliance-jio-infocomm-b115543
3140,jio-slow-internet-speed-in-jiofi-c1996854
3141,reliance-jio-infocomm-b115543
3142,reliance-jio-infocomm-jio-store-open-but-there-is-no-staff-in-store-for-service-c1996357
3143,trai-b106104
3144,trai-my-number-is-blocked-8902277233-c1996039
3145,reliance-jio-infocomm-b115543
3146,reliance-jio-infocomm-international-roaming-package-c1995931
3147,reliance-jio-infocomm-b115543
3148,reliance-jio-infocomm-everyday-630pm-1100pmt-running-in-kb-c1995765
3149,reliance-jio-infocomm-b115543
3150,reliance-jio-infocomm-network-issue-worst-c1995630
3151,reliance-jio-infocomm-b115543
3152,reliance-jio-infocomm-too-low-network-for-video-calling-c1995193
3153,reliance-jio-infocomm-b115543
3154,reliance-jio-infocomm-installation-of-tower-at-berhampur-c1993691
3155,reliance-jio-infocomm-b115543
3156,reliance-jio-infocomm-again-asking-for-money-of-rs-5550000towards-noc-c1993609
3157,reliance-jio-infocomm-b115543
3158,reliance-jio-infocomm-outgoing-service-barred-c1993113
3159,reliance-jio-infocomm-b115543
3160,reliance-jio-infocomm-jio-tower-installation-frauds-money-c1993008
3161,reliance-jio-infocomm-b115543
3162,reliance-jio-infocomm-jio-tower-installation-frauds-c1992290
3163,reliance-jio-infocomm-b115543
3164,reliance-jio-infocomm-no-signal-detected-for-the-mobile-connection-8787884703-c1992281
3165,reliance-jio-infocomm-b115543
3166,reliance-jio-infocomm-no-network-no-tower-no-phone-calls-no-sms-c1992101
